total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
12,120.0,"{'burnt_area_m2': 562725.0, 'fire_cost_eur': 79111.2, 'casualties': 282.0, 'emissions_tonnes': 141.27}",0.9979475980207309,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70176.24460280314, 68662.63323586341)",557060,-0.0015451095057955,60.0,3600.0
12,120.0,"{'burnt_area_m2': 624125.0, 'fire_cost_eur': 85489.6, 'casualties': 305.0, 'emissions_tonnes': 152.66}",0.9977378008366,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71841.24460280128, 70202.63323586341)",715855,-0.0016133721049156,60.0,3600.0
25,250.0,"{'burnt_area_m2': 1775575.0, 'fire_cost_eur': 231492.8, 'casualties': 826.0, 'emissions_tonnes': 413.38}",0.9936388855776236,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68661.24460280314, 67877.63323586341)",809675,-0.0050726129250623,60.0,3600.0
29,290.0,"{'burnt_area_m2': 4340000.0, 'fire_cost_eur': 523381.6, 'casualties': 1869.0, 'emissions_tonnes': 934.61}",-0.015278881176916,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70906.24460280314, 67802.63323586434)",737179,-1.0147261437025317,60.0,3600.0
12,120.0,"{'burnt_area_m2': 611625.0, 'fire_cost_eur': 84249.2, 'casualties': 300.0, 'emissions_tonnes': 150.44}",0.9977805883227892,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70311.24460280128, 68642.63323586294)",142258,-0.0016972088014224,60.0,3600.0
31,310.0,"{'burnt_area_m2': 3082950.0, 'fire_cost_eur': 384750.8, 'casualties': 1374.0, 'emissions_tonnes': 687.06}",-0.0109362079879049,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70726.24460280128, 67787.63323586388)",27852,-1.0098616872473531,60.0,3600.0
53,530.0,"{'burnt_area_m2': 16044350.0, 'fire_cost_eur': 956350464.0, 'casualties': 16153.0, 'emissions_tonnes': 9031.4}",-0.0760589248571808,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72011.24460280314, 69062.63323586294)",5340,-1.0744026479783546,60.0,3600.0
32,320.0,"{'burnt_area_m2': 15843200.0, 'fire_cost_eur': 104316332.0, 'casualties': 7511.0, 'emissions_tonnes': 3858.45}",-0.057334058024337,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72061.24460280314, 68397.63323586294)",178317,-1.0561596010361916,60.0,3600.0
56,560.0,"{'burnt_area_m2': 6755475.0, 'fire_cost_eur': 826901.6, 'casualties': 2953.0, 'emissions_tonnes': 1476.61}",-0.0238606108479564,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70716.24460280128, 69007.63323586341)",786403,-1.022939070450214,60.0,3600.0
27,270.0,"{'burnt_area_m2': 7814650.0, 'fire_cost_eur': 908090.4, 'casualties': 3243.0, 'emissions_tonnes': 1621.59}",-0.0272925750832386,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71281.24460280314, 67807.63323586341)",284754,-1.0258140182846551,60.0,3600.0
58,580.0,"{'burnt_area_m2': 10349875.0, 'fire_cost_eur': 126478757.6, 'casualties': 5640.0, 'emissions_tonnes': 2945.71}",-0.0389518444287925,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71741.24460280128, 69562.63323586434)",882676,-1.0384788077921328,60.0,3600.0
33,330.0,"{'burnt_area_m2': 3583525.0, 'fire_cost_eur': 449502.4, 'casualties': 1590.0, 'emissions_tonnes': 994.01}",0.9869217513618278,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68051.24460280128, 67832.63323586434)",43275,-0.0117171819418812,60.0,3600.0
24,240.0,"{'burnt_area_m2': 3453750.0, 'fire_cost_eur': 418498.8, 'casualties': 1491.0, 'emissions_tonnes': 791.69}",-0.0122532255211574,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67686.24460280128, 71682.63323586294)",15172,-1.011903749493047,60.0,3600.0
11,110.0,"{'burnt_area_m2': 390025.0, 'fire_cost_eur': 57478.4, 'casualties': 205.0, 'emissions_tonnes': 102.64}",0.998560517823782,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70096.24460280128, 67817.63323586388)",866215,-0.0010952247817797,60.0,3600.0
85,850.0,"{'burnt_area_m2': 7587650.0, 'fire_cost_eur': 954189.6, 'casualties': 3407.0, 'emissions_tonnes': 1703.91}",-0.0269616145802183,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71461.24460280128, 70902.63323586341)",637021,-1.0256338640135256,60.0,3600.0
15,150.0,"{'burnt_area_m2': 794450.0, 'fire_cost_eur': 167607609.6, 'casualties': 2059.0, 'emissions_tonnes': 1197.16}",0.993598472752094,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70331.24460280128, 69797.63323586434)",295195,-0.0049131692252767,60.0,3600.0
38,380.0,"{'burnt_area_m2': 13160225.0, 'fire_cost_eur': 1521408.0, 'casualties': 5433.0, 'emissions_tonnes': 2716.8}",-0.0459115601382936,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71371.24460280128, 68597.63323586341)",565826,-1.0448077577421002,60.0,3600.0
55,550.0,"{'burnt_area_m2': 7347200.0, 'fire_cost_eur': 890442.0, 'casualties': 3180.0, 'emissions_tonnes': 1590.08}",-0.0258939805591752,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71361.24460280128, 69137.63323586341)",663985,-1.02555722228321,60.0,3600.0
58,580.0,"{'burnt_area_m2': 10453650.0, 'fire_cost_eur': 1241228.8, 'casualties': 4432.0, 'emissions_tonnes': 2216.48}",-0.0366775645001108,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71886.24460280314, 69457.63323586388)",827802,-1.035972091135418,60.0,3600.0
23,230.0,"{'burnt_area_m2': 8218400.0, 'fire_cost_eur': 2194062858.3, 'casualties': 25179.0, 'emissions_tonnes': 22129.88}",-0.088623543743297,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68471.24460280128, 71522.63323586294)",773099,-1.0860657862073353,60.0,3600.0
20,200.0,"{'burnt_area_m2': 5667150.0, 'fire_cost_eur': 848299112.7, 'casualties': 10743.0, 'emissions_tonnes': 14085.02}",-0.0524875152697047,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68301.24460280128, 70852.6332358648)",559698,-1.0499096819819085,60.0,3600.0
6,60.0,"{'burnt_area_m2': 262425.0, 'fire_cost_eur': 36797.6, 'casualties': 131.0, 'emissions_tonnes': 65.71}",0.9990436192909424,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71291.24460280314, 69172.63323586388)",305548,-0.0005714837358105,60.0,3600.0
10,100.0,"{'burnt_area_m2': 456300.0, 'fire_cost_eur': 63025.2, 'casualties': 225.0, 'emissions_tonnes': 112.55}",0.9983426293165312,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71946.24460280314, 70642.63323586341)",746738,-0.0010903492782469,60.0,3600.0
25,250.0,"{'burnt_area_m2': 5973250.0, 'fire_cost_eur': 355033507.2, 'casualties': 6002.0, 'emissions_tonnes': 7901.58}",-0.0369532269815563,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67216.24460280314, 70377.63323586388)",743567,-1.035388652323667,60.0,3600.0
8,80.0,"{'burnt_area_m2': 348275.0, 'fire_cost_eur': 49722.4, 'casualties': 177.0, 'emissions_tonnes': 88.79}",0.9987251093732872,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69666.24460280314, 67852.63323586388)",536348,-0.0007996613398832,60.0,3600.0
24,240.0,"{'burnt_area_m2': 9687275.0, 'fire_cost_eur': 1115559.2, 'casualties': 3984.0, 'emissions_tonnes': 1992.07}",-0.0337680965795584,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72026.24460280314, 68112.63323586294)",371864,-1.0307746218178973,60.0,3600.0
21,210.0,"{'burnt_area_m2': 7440000.0, 'fire_cost_eur': 620987494.67, 'casualties': 9204.0, 'emissions_tonnes': 12248.21}",-0.0522857078750584,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67181.24460280128, 69957.63323586341)",701238,-1.0508243229121974,60.0,3600.0
11,110.0,"{'burnt_area_m2': 594975.0, 'fire_cost_eur': 81874.8, 'casualties': 292.0, 'emissions_tonnes': 146.21}",0.9978411240319351,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69906.24460280314, 68577.63323586388)",201122,-0.0016330708812836,60.0,3600.0
14,140.0,"{'burnt_area_m2': 728825.0, 'fire_cost_eur': 100111.2, 'casualties': 357.0, 'emissions_tonnes': 178.77}",0.99735665632743,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70341.24460280128, 67847.63323586388)",593916,-0.0018806472620369,60.0,3600.0
22,220.0,"{'burnt_area_m2': 5871050.0, 'fire_cost_eur': 602064785.88, 'casualties': 8387.0, 'emissions_tonnes': 11990.9}",-0.0467734403604715,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67706.24460280128, 70487.63323586434)",873219,-1.0431828300187982,60.0,3600.0
25,250.0,"{'burnt_area_m2': 8574075.0, 'fire_cost_eur': 991032.0, 'casualties': 3539.0, 'emissions_tonnes': 1769.7}",-0.0299108375906541,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71736.24460280128, 67777.6332358648)",987234,-1.0273882946501145,60.0,3600.0
66,660.0,"{'burnt_area_m2': 15087725.0, 'fire_cost_eur': 17521473.2, 'casualties': 6484.0, 'emissions_tonnes': 3257.85}",-0.0531420052188256,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71156.24460280314, 69567.63323586434)",290325,-1.051891762839687,60.0,3600.0
19,190.0,"{'burnt_area_m2': 4726500.0, 'fire_cost_eur': 254655363.2, 'casualties': 4471.0, 'emissions_tonnes': 7982.13}",-0.0322695030726133,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67806.24460280128, 70697.63323586388)",154848,-1.0296535858575266,60.0,3600.0
12,120.0,"{'burnt_area_m2': 377575.0, 'fire_cost_eur': 57962.8, 'casualties': 207.0, 'emissions_tonnes': 103.51}",0.9985914452806994,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71781.24460280314, 69957.63323586341)",900557,-0.001128167104449,60.0,3600.0
31,310.0,"{'burnt_area_m2': 3000700.0, 'fire_cost_eur': 377764.8, 'casualties': 1349.0, 'emissions_tonnes': 674.58}",0.9893346954253118,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68006.24460280314, 68122.63323586294)",219473,-0.0091486638150488,60.0,3600.0
7,70.0,"{'burnt_area_m2': 257125.0, 'fire_cost_eur': 37265.2, 'casualties': 133.0, 'emissions_tonnes': 66.55}",0.9990549329655042,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70161.24460280314, 67612.63323586341)",659021,-0.0006063791001122,60.0,3600.0
54,540.0,"{'burnt_area_m2': 7524600.0, 'fire_cost_eur': 908398.4, 'casualties': 3244.0, 'emissions_tonnes': 1622.14}",-0.0264964760144352,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71336.24460280128, 69107.63323586248)",275079,-1.0261040799227152,60.0,3600.0
53,530.0,"{'burnt_area_m2': 8138800.0, 'fire_cost_eur': 976922.8, 'casualties': 3489.0, 'emissions_tonnes': 1744.51}",-0.0286236408235199,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71516.24460280314, 69107.63323586248)",56766,-1.0282614285040128,60.0,3600.0
52,520.0,"{'burnt_area_m2': 5756725.0, 'fire_cost_eur': 710942.4, 'casualties': 2539.0, 'emissions_tonnes': 1269.54}",-0.0203732179275176,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70791.24460280314, 68822.63323586388)",133685,-1.0194707287799285,60.0,3600.0
22,220.0,"{'burnt_area_m2': 6075550.0, 'fire_cost_eur': 376526474.4, 'casualties': 6246.0, 'emissions_tonnes': 7317.87}",-0.0363540740257367,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67366.24460280314, 70082.63323586341)",588761,-1.033633408719782,60.0,3600.0
13,130.0,"{'burnt_area_m2': 760100.0, 'fire_cost_eur': 101281.6, 'casualties': 361.0, 'emissions_tonnes': 180.86}",0.9972632964732672,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67556.24460280128, 67712.63323586341)",837080,-0.0020491660357155,60.0,3600.0
25,250.0,"{'burnt_area_m2': 8827650.0, 'fire_cost_eur': 1019830.0, 'casualties': 3642.0, 'emissions_tonnes': 1821.12}",-0.0307923020912275,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71741.24460280128, 67892.63323586388)",495719,-1.0284156414453935,60.0,3600.0
44,440.0,"{'burnt_area_m2': 13702550.0, 'fire_cost_eur': 446833142.4, 'casualties': 10106.0, 'emissions_tonnes': 5498.54}",-0.057179909801884,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71996.24460280128, 68777.63323586294)",178375,-1.055384466657479,60.0,3600.0
29,290.0,"{'burnt_area_m2': 2369150.0, 'fire_cost_eur': 304141.6, 'casualties': 1086.0, 'emissions_tonnes': 543.11}",0.9915419366973822,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68466.24460280128, 67712.63323586341)",321146,-0.0076077161336728,60.0,3600.0
16,160.0,"{'burnt_area_m2': 1050025.0, 'fire_cost_eur': 138812.8, 'casualties': 495.0, 'emissions_tonnes': 247.88}",0.9962262615393058,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68881.24460280314, 67602.63323586294)",400944,-0.0032594855055935,60.0,3600.0
49,490.0,"{'burnt_area_m2': 10523050.0, 'fire_cost_eur': 152735539.2, 'casualties': 5927.0, 'emissions_tonnes': 3115.32}",-0.040024926342996,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71451.24460280128, 68897.63323586388)",790594,-1.0394600975879436,60.0,3600.0
50,500.0,"{'burnt_area_m2': 2499400.0, 'fire_cost_eur': 229842422.0, 'casualties': 3517.0, 'emissions_tonnes': 1995.4}",0.98609067088767,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70146.24460280314, 69842.63323586388)",535562,-0.0121647739720448,60.0,3600.0
17,170.0,"{'burnt_area_m2': 1416275.0, 'fire_cost_eur': 180661.6, 'casualties': 645.0, 'emissions_tonnes': 322.61}",0.9949512149566658,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67771.24460280314, 67617.63323586341)",670637,-0.0039112654471729,60.0,3600.0
21,210.0,"{'burnt_area_m2': 6796025.0, 'fire_cost_eur': 602670005.62, 'casualties': 8760.0, 'emissions_tonnes': 12274.17}",-0.0501695097408982,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67401.24460280128, 70457.63323586341)",525520,-1.049328923123834,60.0,3600.0
10,100.0,"{'burnt_area_m2': 435475.0, 'fire_cost_eur': 61801.6, 'casualties': 220.0, 'emissions_tonnes': 110.36}",0.9984082632251114,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67361.24460280314, 67517.63323586341)",923226,-0.001157811128989,60.0,3600.0
15,150.0,"{'burnt_area_m2': 4470475.0, 'fire_cost_eur': 145320503.2, 'casualties': 3278.0, 'emissions_tonnes': 4560.29}",-0.0239088538227759,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67286.24460280128, 70742.63323586294)",413017,-1.0219721893290985,60.0,3600.0
82,820.0,"{'burnt_area_m2': 10205600.0, 'fire_cost_eur': 1246392.0, 'casualties': 4451.0, 'emissions_tonnes': 2225.7}",-0.0360285390268853,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70896.24460280314, 70622.63323586341)",397187,-1.0354638859410952,60.0,3600.0
13,130.0,"{'burnt_area_m2': 973700.0, 'fire_cost_eur': 127464.4, 'casualties': 455.0, 'emissions_tonnes': 227.62}",0.99650819188376,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68871.24460280314, 67692.63323586388)",820442,-0.0024124322217414,60.0,3600.0
10,100.0,"{'burnt_area_m2': 349725.0, 'fire_cost_eur': 52497.2, 'casualties': 187.0, 'emissions_tonnes': 93.75}",0.998703333703722,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69951.24460280128, 69087.63323586434)",172275,-0.0009671812255362,60.0,3600.0
26,260.0,"{'burnt_area_m2': 1698400.0, 'fire_cost_eur': 225380.4, 'casualties': 804.0, 'emissions_tonnes': 402.47}",0.9938903345255432,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68766.24460280314, 68097.63323586341)",927728,-0.0050093086713869,60.0,3600.0
27,270.0,"{'burnt_area_m2': 8132600.0, 'fire_cost_eur': 943924.8, 'casualties': 3371.0, 'emissions_tonnes': 1685.58}",-0.0283959371292178,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71701.24460280128, 67912.63323586388)",782010,-1.0265255419271528,60.0,3600.0
18,180.0,"{'burnt_area_m2': 6097725.0, 'fire_cost_eur': 1401589977.9, 'casualties': 16422.0, 'emissions_tonnes': 17469.18}",-0.0655757031325001,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68331.24460280128, 70862.63323586434)",432848,-1.0627878291052202,60.0,3600.0
65,650.0,"{'burnt_area_m2': 16256000.0, 'fire_cost_eur': 164647607.6, 'casualties': 8404.0, 'emissions_tonnes': 4365.09}",-0.0602580566514185,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71046.24460280314, 69452.63323586341)",443085,-1.0586268327457642,60.0,3600.0
9,90.0,"{'burnt_area_m2': 436525.0, 'fire_cost_eur': 60267.2, 'casualties': 215.0, 'emissions_tonnes': 107.62}",0.9984147632385744,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67211.24460280314, 67667.63323586388)",829595,-0.001099188188275,60.0,3600.0
81,810.0,"{'burnt_area_m2': 9757700.0, 'fire_cost_eur': 1194533.2, 'casualties': 4266.0, 'emissions_tonnes': 2133.1}",-0.0344656337507331,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71516.24460280314, 70367.63323586341)",139724,-1.0340046190993617,60.0,3600.0
45,450.0,"{'burnt_area_m2': 11188225.0, 'fire_cost_eur': 456803038.8, 'casualties': 9208.0, 'emissions_tonnes': 5059.85}",-0.0486914850534859,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71851.24460280128, 68877.63323586434)",727712,-1.046951905125943,60.0,3600.0
9,90.0,"{'burnt_area_m2': 415950.0, 'fire_cost_eur': 58539.6, 'casualties': 209.0, 'emissions_tonnes': 104.54}",0.9984822389180362,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71581.24460280128, 70237.63323586434)",236563,-0.0010961521178399,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1258575.0, 'fire_cost_eur': 166236.0, 'casualties': 593.0, 'emissions_tonnes': 296.85}",0.995477505110138,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68696.24460280128, 68212.63323586341)",979335,-0.0037917240994966,60.0,3600.0
54,540.0,"{'burnt_area_m2': 3421000.0, 'fire_cost_eur': 452866.4, 'casualties': 1617.0, 'emissions_tonnes': 808.69}",0.9876994433953944,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70441.24460280128, 69327.63323586341)",267315,-0.0116381599213916,60.0,3600.0
19,190.0,"{'burnt_area_m2': 1407975.0, 'fire_cost_eur': 204016.4, 'casualties': 645.0, 'emissions_tonnes': 1441.57}",0.9928422445481194,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67216.24460280314, 68187.63323586294)",179762,-0.0060725344522327,60.0,3600.0
29,290.0,"{'burnt_area_m2': 5493550.0, 'fire_cost_eur': 651940.8, 'casualties': 2328.0, 'emissions_tonnes': 1164.18}",-0.0192725393444346,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70796.24460280314, 67572.63323586388)",398052,-1.018685213746105,60.0,3600.0
12,120.0,"{'burnt_area_m2': 722825.0, 'fire_cost_eur': 96516.0, 'casualties': 344.0, 'emissions_tonnes': 172.35}",0.9973962324562948,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71736.24460280128, 70412.63323586434)",558874,-0.001818417672026,60.0,3600.0
68,680.0,"{'burnt_area_m2': 8514650.0, 'fire_cost_eur': 1037677.2, 'casualties': 3705.0, 'emissions_tonnes': 1853.0}",-0.0300444409977633,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71816.24460280314, 69872.63323586388)",123341,-1.0295870788013717,60.0,3600.0
16,160.0,"{'burnt_area_m2': 1232325.0, 'fire_cost_eur': 159471.2, 'casualties': 569.0, 'emissions_tonnes': 284.77}",0.995592746596445,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68816.24460280128, 67707.63323586341)",963655,-0.0033228154932534,60.0,3600.0
