scenario,scenario_name,scenario_path,seed,ignition_pos,total_decision_steps,total_minutes,mission_hours,burnt_area_m2,fire_cost_eur,casualties,emissions_tonnes,moe_cumulative_reward,propagation_factor,episode_reward_sum,wall_seconds,run,policy_type,policy_name,policy_source
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1016164991,"(64510.33348406153, 90474.68116801511)",14,140.0,2.3333333333333335,1200975.0,1539506.38,468.0,71112.53,0.9483316945023069,0.0,-0.036732641433183666,44.26468769880012,1,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1099128568,"(64333.31611008337, 89267.59726034105)",6,60.0,1.0,221925.0,237746.62,370.0,9208.4,0.9800167092737869,0.0,-0.008371273374581212,16.76465656980872,2,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1621709874,"(63606.28046695562, 91021.04546306748)",7,70.0,1.1666666666666667,256825.0,312169.62,310.0,13139.48,0.980928524603859,0.0,-0.009308312314216582,23.30867762118578,3,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,2041105244,"(64655.74061268754, 89604.31013984978)",12,120.0,2.0,612375.0,648222.25,936.0,25550.67,0.9483496534310946,0.0,-0.030071747808823157,33.90912661701441,4,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,74845286,"(64643.09651454631, 89890.19843377359)",12,120.0,2.0,809350.0,861066.12,978.0,35519.78,0.9419175688145446,0.0,-0.02898809226239818,34.12994143506512,5,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,309580410,"(64143.65463796258, 91211.63765901607)",13,130.0,2.1666666666666665,966100.0,1311979.0,158.0,62031.72,0.9658482161572427,0.0,-0.026386210292171808,41.891612890642136,6,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1767258088,"(64756.89339781832, 91408.582928163)",7,70.0,1.1666666666666667,457625.0,636018.5,42.0,30278.22,0.9848777160237404,0.0,-0.007434170595476242,22.923084913752973,7,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,2037209174,"(65268.97937254328, 90004.55375134293)",7,70.0,1.1666666666666667,319725.0,309124.88,590.0,11328.34,0.9695167757674674,0.0,-0.012595438922538227,20.086134074255824,8,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,535214420,"(65743.13305284362, 89000.76818601228)",8,80.0,1.3333333333333333,519500.0,677834.88,234.0,31141.07,0.976201753811078,0.0,-0.01488413631459784,25.0967988059856,9,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,669652943,"(64522.97758220369, 91287.87453739531)",7,70.0,1.1666666666666667,387275.0,550550.5,16.0,26327.82,0.9877699562292681,0.0,-0.006111917338111561,21.8404396539554,10,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1866217507,"(65250.013225330506, 91243.40302500688)",11,110.0,1.8333333333333333,730500.0,972047.0,232.0,45277.8,0.9700577470253917,0.0,-0.02269503173300258,28.210759941022843,11,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,909086626,"(65667.26846399531, 90836.80634031631)",11,110.0,1.8333333333333333,908175.0,1161161.88,303.0,53934.47,0.9629936622732164,0.0,-0.023731072242723084,33.772435585968196,12,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,586626705,"(65464.96289373422, 89032.53355200402)",9,90.0,1.5,710475.0,785917.75,691.0,33617.73,0.9551394274409187,0.0,-0.02652496318055997,24.375402150675654,13,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1777477784,"(64769.53749595955, 90868.57170630898)",33,330.0,5.5,3043625.0,3735445.0,1582.0,169904.28,0.856174271552272,0.0,-0.12395072517350902,96.42214445536956,14,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,551886180,"(64187.90898145782, 90830.45326711982)",17,170.0,2.8333333333333335,1078700.0,1486230.75,306.0,69516.09,0.9563789239168781,0.0,-0.030956484817578178,49.37913195602596,15,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,878748453,"(64624.13036733447, 90074.4375565229)",12,120.0,2.0,660825.0,792634.13,655.0,34150.1,0.9567522906828895,0.0,-0.037533930710593855,33.69740731874481,16,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1382612244,"(65161.50453834189, 89597.95706665143)",8,80.0,1.3333333333333333,390225.0,416934.12,555.0,16710.49,0.9686635918858472,0.0,-0.013650457931606352,20.975523593835533,17,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1180243456,"(65471.284942804836, 91389.52370856795)",7,70.0,1.1666666666666667,421500.0,538714.75,255.0,24339.45,0.9783016599487945,0.0,-0.011057431944745955,21.280245270114392,18,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,184123696,"(65237.369127189275, 89426.42409029789)",9,90.0,1.5,307875.0,379589.25,413.0,15766.47,0.9754080237603168,0.0,-0.016121554865057175,23.470234003849328,19,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,59182744,"(63859.162429782096, 89293.00955313444)",16,160.0,2.6666666666666665,986075.0,1137407.75,1067.0,48255.81,0.9326793247407774,0.0,-0.04653282933487701,45.054865749087185,20,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1858836761,"(64112.0443926095, 89464.54252948891)",9,90.0,1.5,487775.0,543887.88,622.0,22409.26,0.9632860969988932,0.0,-0.01689799051934804,25.000324002001435,21,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1618157078,"(63935.02701863041, 90595.3895587828)",13,130.0,2.1666666666666665,804925.0,1084928.5,290.0,50352.78,0.9654133562974552,0.0,-0.021901288711973832,36.73775942903012,22,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1799343697,"(63871.80652792426, 90620.8018515762)",11,110.0,1.8333333333333333,616950.0,838284.0,268.0,38640.96,0.9715686271758088,0.0,-0.018698611705184165,32.51520014833659,23,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1155653964,"(64390.214551718906, 89089.71121078916)",8,80.0,1.3333333333333333,270025.0,359634.75,239.0,15838.65,0.9828613395091222,0.0,-0.008687604347766387,20.738526332657784,24,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1755663523,"(65749.45510191424, 89375.59950471297)",11,110.0,1.8333333333333333,566925.0,725504.12,431.0,32258.41,0.9673153798533602,0.0,-0.022084088240478805,34.1885739560239,25,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,708093468,"(65502.89518815745, 89591.60399345402)",4,40.0,0.6666666666666666,100200.0,110796.12,198.0,4140.02,0.9896942551290415,0.0,-0.004070495607329638,14.377032787073404,26,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,972122756,"(63397.65284762299, 89108.7704303842)",8,80.0,1.3333333333333333,292250.0,335171.12,452.0,13401.25,0.9747061824803624,0.0,-0.016150099309479193,23.781115280929953,27,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1693137747,"(64270.09561937675, 89979.14145854767)",11,110.0,1.8333333333333333,847875.0,989578.63,669.0,43523.84,0.9517554638901891,0.0,-0.025552102998085968,29.118597525171936,28,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,266112162,"(64377.57045357814, 90569.97726598941)",15,150.0,2.5,1002425.0,1372413.13,254.0,64362.62,0.9608119688466281,0.0,-0.026136882232468905,41.60589025868103,29,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,651105937,"(64124.688490750734, 89077.0050643934)",8,80.0,1.3333333333333333,351150.0,435959.0,342.0,18889.8,0.9770108165473322,0.0,-0.0139161600351152,21.15418850304559,30,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,267191830,"(65667.26846399531, 90061.7314101262)",5,50.0,0.8333333333333334,145225.0,122549.88,384.0,3596.39,0.9818628927515803,0.0,-0.007444123556523574,13.88863647915423,31,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,973879301,"(65616.69207143039, 90881.27785270661)",12,120.0,2.0,918925.0,1187765.25,288.0,55300.23,0.9630751642055096,0.0,-0.024232509290293525,32.83399748429656,32,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,2097889540,"(65762.09920005547, 89159.59501597006)",7,70.0,1.1666666666666667,398150.0,527580.25,154.0,24407.31,0.9826272303671114,0.0,-0.008920828418104154,19.6798038543202,33,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,287852352,"(64118.36644168012, 91319.63990338799)",9,90.0,1.5,633825.0,868868.88,95.0,41137.54,0.977800517731554,0.0,-0.011082041809501564,26.52906210627407,34,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,823155374,"(63935.02701863041, 90099.84984931629)",18,180.0,3.0,1329175.0,1662692.0,754.0,75328.08,0.9341637784341819,0.0,-0.04664172278182144,49.75727343233302,35,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,865678546,"(64674.70675989939, 89331.12799232453)",5,50.0,0.8333333333333334,101725.0,97543.75,266.0,3099.09,0.9872164296477272,0.0,-0.006053379596471564,15.106402376666665,36,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1941050025,"(64598.842171051074, 89718.66545742005)",12,120.0,2.0,810050.0,857852.0,1018.0,35127.6,0.9403840548320425,0.0,-0.028069390936191208,30.458432719111443,37,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,436916801,"(64402.858649860136, 89350.18721191958)",7,70.0,1.1666666666666667,269150.0,292054.25,439.0,11410.35,0.9760849954098281,0.0,-0.010792990941564051,20.781194993760437,38,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1078591221,"(64036.17980376119, 91395.87678176537)",9,90.0,1.5,721950.0,956563.12,126.0,45162.14,0.9745667427330038,0.0,-0.011261771319990621,25.78177685244009,39,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,563313608,"(65098.28404763481, 89407.36487070192)",8,80.0,1.3333333333333333,385400.0,429474.25,495.0,17673.87,0.9708551484753816,0.0,-0.016404440249840335,20.71952976193279,40,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,42568569,"(64782.18159410078, 89388.30565110967)",5,50.0,0.8333333333333334,124650.0,120677.38,301.0,3999.53,0.9853041712204105,0.0,-0.007667603049382743,14.317683062050492,41,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1611395863,"(65262.65732347267, 91440.34829415474)",6,60.0,1.0,253575.0,360878.0,89.0,16789.92,0.9888774357567185,0.0,-0.007054017264546686,19.422817084006965,42,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,133188514,"(64567.231925698, 90112.55599571392)",12,120.0,2.0,615250.0,762151.88,503.0,33593.99,0.9635556956194333,0.0,-0.030751469125037345,29.313566464930773,43,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,602173222,"(64137.332588891964, 90887.63092590496)",18,180.0,3.0,1149750.0,1562416.5,379.0,72739.98,0.9517786723252257,0.0,-0.037616087433274936,49.204765680246055,44,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1069973050,"(65243.69117625989, 90639.86107117124)",20,200.0,3.3333333333333335,1643525.0,2100158.12,688.0,96716.42,0.9275216407739726,0.0,-0.051617156599179426,51.154608932789415,45,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1041939683,"(63599.95841788547, 89426.42409029789)",11,110.0,1.8333333333333333,805000.0,867745.5,966.0,35910.18,0.9423069866266863,0.0,-0.03410533885248379,31.290299901738763,46,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,251122470,"(63555.70407439023, 90106.20292251557)",17,170.0,2.8333333333333335,988125.0,1249176.88,697.0,55818.83,0.9454335503522739,0.0,-0.04643224261298895,48.55470253992826,47,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,2106117098,"(63460.87333833007, 90601.74263198208)",9,90.0,1.5,426675.0,12026409.5,538.0,22821.66,0.96680498085708,0.0,-0.017575653111021605,24.129434544127434,48,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1608686207,"(65604.04797328915, 90519.15268040355)",12,120.0,2.0,745275.0,951952.88,432.0,43124.99,0.9623894563119617,0.0,-0.021865072159014565,27.279798908159137,49,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,2065143097,"(65344.84396139113, 90506.44653400686)",15,150.0,2.5,1007375.0,1291047.25,522.0,58865.43,0.9515416699754972,0.0,-0.02782796698309642,35.47356785228476,50,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,197792238,"(63296.50006249221, 89820.31462859176)",14,140.0,2.3333333333333335,587850.0,641292.0,974.0,24994.08,0.9471092094135902,0.0,-0.03468593198242931,33.43318398622796,51,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1556474545,"(63568.34817253146, 89578.89784705732)",12,120.0,2.0,926675.0,981198.62,1073.0,40721.83,0.9354282070689091,0.0,-0.035983145231926916,31.899431184399873,52,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,629526660,"(63935.02701863041, 90970.22087748256)",10,100.0,1.6666666666666667,610075.0,820838.5,206.0,38175.42,0.9743567299586755,0.0,-0.016651000644679503,27.15690286178142,53,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1162275821,"(63473.5174364713, 90442.9158020243)",7,70.0,1.1666666666666667,347850.0,18399948.63,581.0,16921.51,0.9674406043933013,0.0,-0.019284411102786225,20.69877230003476,54,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1986274267,"(63916.060871418566, 90411.15043603163)",9,90.0,1.5,386050.0,565250.63,123.0,26396.96,0.9832945385216938,0.0,-0.010713814143812228,23.610263316892087,55,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,594619332,"(64061.46800004365, 91294.22761059366)",9,90.0,1.5,744600.0,997949.5,111.0,47239.86,0.9743269420695398,0.0,-0.012545971319340432,28.781608026009053,56,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1558804747,"(63441.907191118225, 91300.58068379294)",8,80.0,1.3333333333333333,421650.0,579414.25,159.0,26866.83,0.981415102501924,0.0,-0.011176473322821345,21.123394386842847,57,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,344997561,"(65047.70765506895, 88962.64974682406)",14,140.0,2.3333333333333335,836200.0,962143.63,891.0,40888.28,0.9434991567199873,0.0,-0.03817294986121367,33.36133395507932,58,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,692725760,"(64883.33437923202, 89960.08223895449)",9,90.0,1.5,600825.0,647785.88,712.0,26864.15,0.9572927438382629,0.0,-0.02476268643424362,22.345780306030065,59,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,2082898963,"(65262.65732347267, 90296.79511846323)",8,80.0,1.3333333333333333,243725.0,276286.0,395.0,10914.24,0.9782456266732187,0.0,-0.011060830498387575,18.114344243891537,60,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,904342678,"(65060.351753211115, 90855.86555991229)",16,160.0,2.6666666666666665,1454750.0,1809819.88,640.0,83064.71,0.9354450741796332,0.0,-0.04599529383802636,48.07495333207771,61,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1108248847,"(63252.2457189979, 89420.07101709861)",9,90.0,1.5,383775.0,349892.0,802.0,12028.56,0.9600513264765268,0.0,-0.022255306644352713,21.52583603793755,62,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,629145195,"(64630.45241640508, 89096.06428398844)",4,40.0,0.6666666666666666,102100.0,128822.62,150.0,5291.6,0.9912792670371229,0.0,-0.0035814079749991734,12.282934034243226,63,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,248819507,"(65091.96199856419, 90265.02975247242)",9,90.0,1.5,356525.0,452936.75,370.0,19542.57,0.9755828777541531,0.0,-0.014394405929539444,23.12289569620043,64,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,911820705,"(65534.505433511455, 91211.63765901607)",8,80.0,1.3333333333333333,504550.0,657827.25,194.0,30419.19,0.9782116809829868,0.0,-0.01170560476142779,22.26676343008876,65,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
Salamis,Salamis5sp5ev.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Salamis5sp5ev.json,1338934053,"(64093.07824539766, 90563.62419279106)",12,120.0,2.0,862900.0,1154725.12,237.0,54018.13,0.9659874890253412,0.0,-0.018981006283320223,31.16403683181852,66,ppo_model,arm1_palisades_only,final_evaluation/models/arm1_palisades_only.zip
